id,name,capacity,grass,dome,city,state,zip,countryCode,timezone,latitude,longitude,elevation,constructionYear
5938,Al Whitehead Field at Greyhound Stadium,4000.0,,False,Portales,NM,88130,US,,34.1861922,-103.334397,,
218,FIU Stadium,20000.0,False,False,Miami,FL,33199,US,America/New_York,25.7525014,-80.3778912,1.718581796,1995.0
4779,Thomas A. Robinson National Stadium,15000.0,True,False,Nassau,,,BS,,25.055569,-77.358736,3.182889223,1981.0
11591,Lokken Stadium,,,False,Valley City,ND,,US,,,,,
5220,Garrison Stadium,5000.0,,False,Murfreesboro,TN,,US,,36.434053,-77.098431,18.69116974,2007.0
3884,RAM Stadium,,,False,East Point,GA,,US,,,,,
11589,Hinchliffe Stadium,,,True,Paterson,NJ,,US,,,,,
6043,Bethpage Federal Credit Union Stadium,6000.0,False,False,Brookville,NY,11545,US,America/New_York,40.816284,-73.589546,236,1966.0
11539,Charlotte & Gordon Hansen Stadium,,,False,Jamestown,ND,,US,,,,,
11488,Centreville Bank Stadium,,True,,Pawtucket,RI,,USA,,,,,
11712,Bank of Sun Prairie Stadium,,,False,Sun Prairie,WI,,US,,,,,
11724,Community National Bank and Trust Stadium,,,False,Corsicana,TX,,US,,,,,
5096,Toyota Stadium,5000.0,,False,Georgetown,KY,40324,US,,38.204444,-84.545556,270.7148743,1997.0
11723,Brickyard Stadium,,,False,Hobart,IN,,US,,,,,
5455,Ford Center At The Star,,,True,Frisco,TX,,US,,,,,
3926,Setzler Field,4000.0,,False,Newberry,SC,29108,US,,34.286133,-81.622539,160.5950775,1922.0
5015,Turner Stadium,4400.0,,False,Upland,IN,92602,US,,40.456862,-85.501228,282.0275574,2015.0
5083,New Turner Stadium,4400.0,,False,Upland,IN,92602,US,,40.456848,-85.501181,282.0274963,2012.0
5348,Mercedes-Benz Stadium,75000.0,False,True,Atlanta,GA,30313,US,America/New_York,33.755578,-84.400881,307.9,2017.0
3689,Cramton Bowl,25000.0,False,False,Montgomery,AL,36101,US,America/Chicago,32.37949,-86.293002,75.10210419,1922.0
538,StubHub Center,27000.0,False,False,Carson,CA,92620,US,,33.8322043,-118.2517547,,
4258,Dignity Health Sports Park,48114.0,True,False,Carson,CA,90746,US,America/Los_Angeles,33.864,-118.261,39,2003.0
4205,Petco Park,0.0,,False,San Diego,CA,92093,US,,32.7174202,-117.1627728,,
3504,Aviva Stadium,51700.0,True,False,Dublin,,,IE,,53.33523,-6.228447,2.264276505,2010.0
3603,Aggie Stadium,21500.0,True,False,Greensboro,NC,27411,US,America/New_York,36.0814337,-79.7700391,235.1224518,1981.0
3717,Edwin Fauver Stadium,5111.0,,False,Rochester,NY,14617,US,,43.157285,-77.615214,,
5810,Coyer Field,3000.0,,False,Buffalo,NY,14026,US,,42.8867166,-78.8783922,,
7065,SoFi Stadium,71500.0,,True,Inglewood,CA,90306,US,,33.9562003,-118.353132,,
7003,Houck Field,10000.0,,False,Cape Girardeau,MO,63703,US,,37.3034933,-89.5230357,,
6048,Duane Stadium,3500.0,,False,North Andover,MA,01845,US,,42.6839894,-71.1127065,,
3718,Tom Benson Hall of Fame Stadium,23000.0,,False,Canton,OH,,US,,40.7985464,-81.3749508,,
5116,O'Shaughnessy Stadium,5025.0,,False,Saint Paul,MN,,US,,44.9497487,-93.0931028,,
3927,Sherman Field,4684.0,,False,Houghton,MI,49931,US,,46.8591287,-88.7774734,,
3827,"Memorial Stadium (Stephenville, TX)",12000.0,,False,Stephenville,TX,,US,,32.2191836,-98.2130634,,
6274,Audi Field,20000.0,,False,Washington,DC,20549,US,,38.8950368,-77.0365427,,
4762,Memorial Stadium (Commerce TX),11582.0,,False,Commerce,TX,75428,US,,33.2442615,-95.9006353,,
6075,W.B. Mason Stadium,2400.0,,False,North Easton,MA,02356,US,,42.0667665,-71.1036592,,
6269,Globe Life Field,40000.0,,False,Arlington,TX,76011,US,,32.7355816,-97.1071186,,
3494,The Dome at America's Center,66000.0,,True,Saint Louis,MO,63103,US,,38.6264256,-90.1995853,,
6177,Alexander Durley Sports Complex,5500.0,,False,Houston,TX,77002,US,,29.7589382,-95.3676974,,
5811,William Rolland Stadium,2000.0,,False,Thousand Oaks,CA,94707,US,,34.1705609,-118.8375937,,
5831,Dale Lippert Field,1500.0,,False,Franklin,MA,03235,US,,34.440962,-87.8339064,,
6127,John P. Papp Stadium,4500.0,,False,Wooster,OH,44691,US,,40.7980976,-81.9397733,,
5863,Don Shula Stadium at Wasmer Field,5416.0,,False,University Heights,OH,45220,US,,41.497831,-81.537346,,
5907,McCarthy Stadium (Wilkes Barre),3000.0,,False,Wilkes Barre Township,PA,18702,US,,41.23369915,-75.85364178943517,,
3709,Hempstead Stadium,3000.0,,False,Beverly,MA,26253,US,,42.5584284,-70.8800491,,
6092,Bishop Stadium,5000.0,,False,Rocky Mount,NC,27804,US,,35.9423833,-77.7956949,,
6091,Abel Stadium,2500.0,,False,Lincoln,NE,68508,US,,40.8088861,-96.7077751,,
6123,Jackson Field,4000.0,,False,Alpine,TX,79830,US,,30.3573802,-103.6609367,,
5816,Art Keller Field,2448.0,,False,Kenosha,WI,53140,US,,42.5846773,-87.8212263,,
5940,Clean Harbors Stadium,2300.0,,False,Buzzards Bay,MA,02532,US,,41.745383,-70.618087,,
5820,Amos Alonzo Stagg Field,3500.0,,False,Chicago,IL,60022,US,,41.8755616,-87.6244212,,
5828,Van Metre Field at Ash Park,1100.0,,False,Mount Vernon,IA,,US,,41.9222443,-91.4171209,,
6141,Corwin Stadium,3000.0,,False,Middletown,CT,,US,,41.5623178,-72.6509061,,
5893,Hollingsworth Field,3000.0,,False,Saint Peter,MN,56082,US,,44.3238384,-93.9585295,,
6147,"Memorial Stadium (Whittier, CA)",7000.0,,False,Whittier,CA,,US,,33.9708782,-118.0308396,,
5860,Mapleleaf Athletic Complex,5000.0,,False,Mount Pleasant,IA,52641,US,,40.966312,-91.5539956,,
7232,Children's Health Stadium,12000.0,,False,Prosper,TX,75078,US,,33.2385763,-96.7866058,,
5115,McCully Stadium,4100.0,,False,Wheaton,IL,60187,US,,41.8646959,-88.1101709,,
5815,Schneider Stadium,2000.0,,False,Waukesha,WI,53187,US,,43.0053145,-88.24736430153254,,
6090,Sherman Field at McConagha Stadium,2500.0,,False,New Concord,OH,,US,,39.9934992,-81.7338559,,
6153,Hanson Stadium,1100.0,,False,Forest Grove,OR,,US,,45.5197452,-123.1114405,,
5909,Ortmayer Stadium,2500.0,,False,La Verne,CA,91750,US,,34.1008426,-117.7678355,,
5801,George Finnie Stadium,7800.0,,False,Berea,OH,44017,US,,41.3661614,-81.8543026,,
5636,Wright Stadium,1200.0,,False,Oneonta,NY,13820,US,,42.453492,-75.0629531,,
5921,Rock Bowl,10000.0,,False,Dubuque,IA,50118,US,,42.5006243,-90.6647985,,
5795,Edor Nelson Field,1400.0,,False,Minneapolis,MN,55488,US,,44.9772995,-93.2654692,,
3716,"Stewart """"Red"""" Faught Stadium",4000.0,,False,Franklin,IN,92620,US,,33.704156,-117.75109,222.7,1999.0
7179,Toyota Field,7000.0,,False,Madison,AL,,US,,,,,
5134,Bearcat Stadium,6500.0,,False,Maryville,MO,64468,US,,40.3460468,-94.8723858,,
6059,Sanchez Family Stadium,5000.0,,False,Las Vegas,NM,87701,US,,35.5939325,-105.2238969,,
6071,Jess Dow Field,6000.0,,False,New Haven,CT,06473,US,,41.3082138,-72.9250518,,
6221,Mitchell Stadium,10000.0,,False,Bluefield,WV,24701,US,,37.2698395,-81.2223195,,
3885,Harvey Randall Wickes Memorial Stadium,6800.0,,False,University Center,MI,48915,US,,25.71414555,-80.27640498387049,,
3770,Jack Miller Stadium,6000.0,,False,Ashland,OH,,US,,40.8686147,-82.3175942,,
4436,Adamson Stadium,6500.0,,False,Brownsville,PA,15417,US,,40.0236854,-79.8839357,,
6032,Hovey Field,10000.0,,False,Richmond,VA,23298,US,,37.5385087,-77.43428,,
5936,Koi Ishto Stadium,5000.0,,False,Ada,OK,74820,US,,34.7743383,-96.6783651,,
3875,Paul Laird Field,4100.0,,False,Durant,OK,74701,US,,33.9919761,-96.3776762,,
5891,Wilkins Stadium,6000.0,,False,Magnolia,AR,71754,US,,33.2670725,-93.2393341,,
3723,QU Stadium,3000.0,,False,Quincy,IL,62301,US,,39.9356016,-91.4098727,,
6034,Yager Stadium at Moore Bowl,7200.0,,False,Topeka,KS,66603,US,,39.049011,-95.677556,,
6212,Bishop Schmitt Field,2200.0,,False,Wheeling,WV,26003,US,,40.0639616,-80.7209149,,
5874,Chet Anderson Stadium,3500.0,,False,Bemidji,MN,56601,US,,47.4785418,-94.8907869,,
6051,James S. Malosky Stadium,4500.0,,False,Duluth,MN,55811,US,,46.7729322,-92.1251218,,
3951,Swisher Field,6000.0,,False,Aberdeen,SD,57401,US,,45.4649805,-98.487813,,
4441,McConnell Family Stadium,2500.0,,False,Erie,PA,16530,US,,42.1294712,-80.0852695,,
6066,Pace Stadium,1500.0,,False,Pleasantville,NY,10570,US,,41.1328736,-73.7926335,,
3960,Top Taggart Field,6200.0,,False,Big Rapids,MI,49307,US,,43.698078,-85.483656,,
5113,Ruggles Field at Carpenter-Haygood Stadium,9600.0,,False,Arkadelphia,AR,71998,US,,34.1209292,-93.053784,,
6067,Carnie Smith Stadium,8343.0,,False,Pittsburg,KS,66762,US,,37.4108841,-94.70496,,
6055,Craig Field at Spratt Memorial Stadium,7200.0,,False,Saint Joseph,MO,87554,US,,39.7686055,-94.8466322,,
5942,Francis G. Welch Stadium,10000.0,,False,Emporia,KS,66801,US,,38.4040054,-96.181623,,
4427,John A. Farrell Stadium,7500.0,,False,West Chester,PA,19383,US,,39.9597213,-75.6059638,,
5807,Brevard Memorial Stadium,7000.0,,False,Brevard,NC,,US,,35.2334472,-82.7342919,,
6056,B.T. Harvey Stadium,9000.0,,False,Atlanta,GA,30315,US,,33.7489924,-84.3902644,,
6076,Javelina Stadium,15000.0,,False,Kingsville,TX,78363,US,,27.5158689,-97.856109,,
5917,Ratliff Stadium,17931.0,,False,Odessa,TX,79766,US,,31.8457149,-102.367687,,
3870,Panther Stadium (OH),1750.0,,False,Columbus,OH,43216,US,,39.9622601,-83.0007065,,
5873,Bulldogs Stadium,2964.0,,False,Bowie,MD,20720,US,,38.9424464,-76.7301718,,
3747,Hantz Stadium,2500.0,,False,Midland,MI,65565,US,,43.6155825,-84.2472117,,
7076,J.W. Babb Stadium,4000.0,,False,Greenwood,SC,29153,US,,34.1954001,-82.1617883,,
6211,Sodexo Field,2000.0,,False,Rindge,NH,03461,US,,42.7517669,-72.01012902437412,,
6052,Herb Parker Stadium,4250.0,,False,Minot,ND,58702,US,,48.23251,-101.296273,,
5782,Mountaineer Bowl,4000.0,,False,Gunnison,CO,81230,US,,38.6476702,-107.0603126,,
3705,Earl Kitchings Stadium,8000.0,,False,Jacksonville,FL,32209,US,,30.3321838,-81.655651,,
6553,Helen and Leonard Moretz Stadium,8500.0,,False,Hickory,NC,28602,US,,35.7333312,-81.3442915,,
6040,Key Stadium,5500.0,,False,Indianapolis,IN,46222,US,,39.7683331,-86.1583502,,
4430,Mihalik-Thompson Stadium,10000.0,,False,Slippery Rock,PA,,US,,41.0639506,-80.0564468,,
5888,University Stadium (GA),10000.0,,False,Carrollton,GA,,US,,33.5801103,-85.0766113,,
3612,Alumni Memorial Stadium (NC),6000.0,,False,Salisbury,NC,28144,US,,35.6709727,-80.4742261,,
3638,MDU Resources Community Bowl,6000.0,,False,Bismarck,ND,,US,,46.808327,-100.783739,,
5867,Albany State University Coliseum,10000.0,,False,Albany,GA,31701,US,,31.5782062,-84.1556809,,
6049,"Memorial Stadium (Wichita Falls, TX)",14500.0,,False,Wichita Falls,TX,76307,US,,33.9137085,-98.4933873,,
3633,Ben Altamirano Field,3000.0,,False,Silver City,NM,88062,US,,32.7751371,-108.2754371,,
5943,Duvall-Rosier Field,5000.0,,False,Fairmont,WV,,US,,39.4850848,-80.1425781,,
5890,Lewis Field Stadium,6362.0,,False,Hays,KS,67601,US,,38.8791783,-99.3267702,,
6057,Ron & Carol Cope Stadium at Foster Field,5250.0,,False,Kearney,NE,68847,US,,40.4906216,-98.9472344,,
5878,Wantland Stadium,10000.0,,False,Edmond,OK,73083,US,,35.6571367,-97.4649038,,
6027,Albert J. H. Sloan - Alumni Stadium,8500.0,,False,Fairfield,AL,35421,US,,33.4859402,-86.9119366,,
5884,Buffalo Stadium,12000.0,,False,Canyon,TX,79016,US,,34.9799429,-101.919197,,
6044,Lane Field,2500.0,,False,Jackson,TN,38301,US,,35.6144446,-88.8177418,,
6063,Mueller Field,2000.0,,False,South Euclid,OH,44121,US,,41.5231076,-81.5184553,,
4432,Andre Reed Stadium,5600.0,,False,Kutztown,PA,17067,US,,40.5173165,-75.7774177,,
5133,Ram Stadium (WV),5000.0,,False,Shepherdstown,WV,25443,US,,39.4300996,-77.804161,,
4749,McPherson Memorial Stadium,7000.0,,False,Xenia,OH,45385,US,,39.6847822,-83.9296526,,
3731,Frost-Kalnow Stadium,4500.0,,False,Tiffin,OH,44883,US,,41.114485,-83.1779537,,
3618,Apprentice Field,800.0,,False,Newport News,VA,23607,US,,36.9775016,-76.42977,,
6058,Ralph F. DellaCamera Stadium,5000.0,,False,West Haven,CT,06516,US,,41.2706527,-72.9470471,,
6053,Robinson-Hale Stadium,8500.0,,False,Clinton,MS,,US,,32.3410552,-90.3215983,,
5881,CAU Panther Stadium,5000.0,,False,Atlanta,GA,30315,US,,33.7489924,-84.3902644,,
6047,Leemon Field,2000.0,,False,Lebanon,IL,62254,US,,38.6039375,-89.8073195,,
4439,Eiler-Martin Stadium,6000.0,,False,East Stroudsburg,PA,18301,US,,40.9995386,-75.1812913,,
5885,First Security Stadium,5854.0,,False,Searcy,AR,72121,US,,35.9018987,-92.7098744,,
4852,Neta and Eddie DeRose ThunderBowl,6500.0,,False,Pueblo,CO,81003,US,,38.2544472,-104.609141,,
5879,Tomlinson Stadium,4000.0,,False,Ellensburg,WA,98926,US,,46.9970635,-120.545122,,
5945,Wildcat Stadium (GA),10000.0,,False,Fort Valley,GA,,US,,32.5537585,-83.8874084,,
5121,University of Charleston Stadium,18500.0,,False,Charleston,WV,25314,US,,38.3505995,-81.6332812,,
5880,Elliott Field at Don Beebe Stadium,3500.0,,False,Chadron,NE,69337,US,,42.8309807,-103.0003729,,
5941,Roebuck Stadium,3500.0,,False,Elizabeth City,NC,28051,US,,36.2956836,-76.2247697,,
5934,Farmers Insurance Athletic Complex,2000.0,,False,Caledonia,MI,63631,US,,37.763382,-90.7729061,,
4015,Barron Stadium,6500.0,,False,Rome,GA,30161,US,,34.257038,-85.1646726,,
4428,Saxon Stadium,2300.0,,False,Erie,PA,16530,US,,42.1294712,-80.0852695,,
3859,Offutt Field,5000.0,,False,Greensburg,PA,15601,US,,40.3014581,-79.5389289,,
6046,Meares Stadium,5000.0,,False,Mars Hill,NC,,US,,35.82685585,-82.55057686987725,,
5872,Kirkeby-Over Stadium,6500.0,,False,Sioux Falls,SD,57117,US,,43.5488256,-96.7307737,,
5780,Altra Federal Credit Union Stadium,5000.0,,False,Winona,MN,55987,US,,43.9582272,-91.7807784,,
5944,Ray Dennison Memorial Field,4000.0,,False,Durango,CO,81302,US,,37.2395367,-107.82158179169292,,
7080,Rocky Mount Athletic Complex,5000.0,,False,Rocky Mount,NC,27804,US,,35.9423833,-77.7956949,,
3728,Terry Fox Field,2500.0,,False,Burnaby,BC,27616,US,,35.895335,-78.515105,,
5784,Cebe Ross Field,3000.0,,False,Buckhannon,WV,26201,US,,38.9939426,-80.2322698,,
5876,Bentley University Football Stadium,4800.0,,False,Waltham,MA,05491,US,,42.3756401,-71.2358004,,
5783,McArthur Field,3000.0,,False,Monmouth,OR,97361,US,,44.8486414,-123.2290777,,
3600,Tom Adams Field,6439.0,,False,Detroit,MI,48207,US,,42.3315509,-83.0466403,,
3904,Rogers Stadium (VA),7909.0,,False,Petersburg,VA,23804,US,,37.227928,-77.4019268,,
3957,Tiger Stadium (AL),7000.0,,False,Livingston,AL,35470,US,,32.5843026,-88.1872474,,
3698,Donnell Stadium,7500.0,,False,Findlay,OH,45840,US,,41.0413873,-83.6503982,,
6072,Schwan Regional Event Center,2500.0,,False,Marshall,MN,56258,US,,48.3605336,-96.381968,,
3760,Hubert Jack Stadium,3500.0,,False,Lock Haven,PA,,US,,41.1369077,-77.4471641,,
5871,Convoy Leslie Cotton Boll Stadium,3650.0,,False,Monticello,AR,26302,US,,33.6293427,-91.7912327,,
4763,Ranger Field,6000.0,,False,Alva,OK,73717,US,,36.8030501,-98.6660278,,
6065,Cliff Harris Stadium,3060.0,,False,Arkadelphia,AR,71998,US,,34.1209292,-93.053784,,
